user_id,restaurant_name,user_rating
9RsidOYVhvKfv1bJW-Nn-A,Sushi House,1
9Rtyfrc4FyRN8mv6Em59Sg,Del Posto,5
9S0DCzqcLSK7YnvuNQbX1Q,Hudson Clearwater,1
9S6KWs0pHgftym6_LogKtQ,El Sabroso,4
9S6nXoVsl1FmBRjoIv4NgQ,Los Tacos No.1,5
9SPiEeh-fCwW2Lhp6akLXw,Wafels & Dinges,5
9SYgBk4Pmt-D15z-Duc-CQ,The Standard Grill,4
9ShKPJJ0xElOUtBZzi0gvQ,Chart House,3
9ShKPJJ0xElOUtBZzi0gvQ,Very Fresh Noodles,5
9Si8i0jeWc9gArr3pxzdAw,The Spotted Pig,5
9SsMLvz8_-SsrG0xFxn42w,La Isla Restaurant,4
9SsMLvz8_-SsrG0xFxn42w,Sushi Lounge,4
9StAUFHl07SJMrZrEDuRqA,Los Tacos No.1,5
9StWeA3ap9-W8CYAzneJUQ,Sugar Factory,1
9SxVQZ4cuMzQ_N7x7kSSjQ,The Quarter,5
9SxkEw3E9-Ru7VRMdbnL_A,Morimoto,5
9SytbkPVdTnXq6L78i1jZw,Employees Only,4
9T05v0q2p0dK7LYr5kQ2-g,Zafra Kitchen,4
9T17Muf07pqrOPlbi-KS_A,San Giuseppe,5
9T8G2twYp1q8YlhEKqE3aA,Anthony David’s,3
9TAiFwQzKrlA5kdZUombJQ,Amanda’s Restaurant,5
9TGjxnx2mIQBRct3BaQgdg,Cafe Matt & Meera,5
9TQabZnTS6IQlZmvDVysLg,Catch,3
9TSH0B7_6vvOTdV-4ZKrbQ,Sugar Factory,5
9TcYHnyme801TJ0eXwaq9w,Barbuto,4
9TcYHnyme801TJ0eXwaq9w,Bin 14,4
9TcYHnyme801TJ0eXwaq9w,Employees Only,4
9TcYHnyme801TJ0eXwaq9w,Illuzion,2
9TfIhCjJ60fdvlMcgLa9Cw,La Isla Restaurant,4
9TqoH-83TVK8goVpg8gRjw,Sugar Factory,4
9TtP9vnC1i3YJxcXv4B4mQ,Bagatelle - NY,5
9Tw6wi9b0BYT_8xwMRmdrQ,Westville Hudson,5
9U3DvnTkO2gOuH35PzmpUA,Takashi,5
9U5GtrJo5S9yD-CDt6ob2Q,Los Tacos No.1,5
9U5GtrJo5S9yD-CDt6ob2Q,Satay Malaysian Cuisine,4
9U7tuAATfkMd-9k6wxdXmg,Mamoun’s Falafel Restaurant,4
9U8FcFy_uEbTqPNO39nQHA,Sugar Factory,5
9UCWyh8h68W8ena981dj4g,Fig & Olive,4
9UCWyh8h68W8ena981dj4g,Takashi,4
9UCWyh8h68W8ena981dj4g,The Standard Grill,5
9UJT0mnpcRf01zAjBkKsxg,Wafels & Dinges,5
9UK8t_D3FxQKqtWmlQNKrQ,Anthony David’s,4
9UK8t_D3FxQKqtWmlQNKrQ,Employees Only,5
9UK8t_D3FxQKqtWmlQNKrQ,Stingray Lounge,4
9UK8t_D3FxQKqtWmlQNKrQ,The Hamilton Inn,4
9UOn_oheBDY2HkTyMuOoPw,The Park,3
9UQ4-3EQwoComcjLhhr1hg,Karma Kafe,4
9UQ4-3EQwoComcjLhhr1hg,Pilsener Haus & Biergarten,4
9UQ4-3EQwoComcjLhhr1hg,Zafra Kitchen,4
9UUDvcjGo4psmwQbNiteSw,The Standard Grill,2
9UUPsdjkg12nx-UPUSBwEg,Mikie Squared Bar & Grill,5
9UZkdZR6_fJUsro00jgeQQ,Catch,2
9U__pKD1A3JtPmXKwQyhVg,Catch,1
9UjJ3LGwu8nfyVb58-2tRA,Morimoto,5
9UjMRYr_OxGlv37Rxsasrg,Los Tacos No.1,4
9UjMRYr_OxGlv37Rxsasrg,Takashi,4
9UjMRYr_OxGlv37Rxsasrg,The Lobster Place,4
9UjMRYr_OxGlv37Rxsasrg,The Spotted Pig,5
9UjMRYr_OxGlv37Rxsasrg,Wafels & Dinges,3
9UjSKKyP1KnAMrwEEFmvrg,Cucharamama,4
9UsDAUzzawtPafO0IRT5fw,Satay Malaysian Cuisine,5
9UvIH0Z96gFCj9YSDdP-2Q,Morimoto,3
9UzKbeqdUoJ1taxFMDB18Q,Churrasquiera Europa,4
9UzKbeqdUoJ1taxFMDB18Q,The Cuban Restaurant and Bar,5
9V42jFJDH1UOnDi4vBWk0w,Illuzion,2
9V42jFJDH1UOnDi4vBWk0w,Mr Wraps,5
9VEukhoVkepebbT72NcSyw,Los Tacos No.1,5
9VGOOjXCFZqIkdm1Y_ntdQ,Barbuto,3
9VJSUlZr6346oOZh3yXqQQ,Court Street Restaurant & Bar,4
9VJSUlZr6346oOZh3yXqQQ,Leo’s Grandevous,4
9VJSUlZr6346oOZh3yXqQQ,Zack’s Oak Bar & Restaurant,3
9VZC7VJgE5315U6dvl8VzQ,The Spotted Pig,4
9V_J9ZG-DiTcRAse2Qdz3A,Left Bank,2
9W0zNS3a7XLKRiYoY2o2zw,Wafels & Dinges,5
9W2WJB3FoVPMHwS4sXB7gg,Los Tacos No.1,5
9WAl3sgMy_D9-YWRHchFvg,EN Japanese Brasserie,5
9WAl3sgMy_D9-YWRHchFvg,Morimoto,5
9WFIH9ppgQbX7ie_uOkatA,Artichoke Basille’s Pizza & Bar,3
9WIHCGTQFkDn-VAUiXbQCw,EN Japanese Brasserie,5
9WMq02pywnOLYLWC7aShZg,The Cliff,4
9WZ4Y8Yq7ztTaMyPxqn_uA,Cafe Michelina,5
9WZ4Y8Yq7ztTaMyPxqn_uA,Charrito’s,5
9WZ4Y8Yq7ztTaMyPxqn_uA,Choc O Pain,5
9WZ4Y8Yq7ztTaMyPxqn_uA,Fiore Deli of Hoboken,5
9WZ4Y8Yq7ztTaMyPxqn_uA,La Isla Restaurant,5
9WZ4Y8Yq7ztTaMyPxqn_uA,The Spotted Pig,4
9WhMwYfvQEL0nqfjI1bApw,Wafels & Dinges,4
9Wj-8HSsguwlwETF8eML8w,Morimoto,5
9WqRZyvQ0fXSKxMKfPMX_Q,The Standard Grill,2
9WxmUQWQ91FStHvaMncVFw,Cucharamama,1
9WyawRKZU283n4dysBJVUQ,Corkscrew Bar,4
9X8kbkdaSqiS8KjeGJ0v2A,Employees Only,5
9XADZGFPTL6ls2CyqgqMMw,Fiore Deli of Hoboken,4
9XADZGFPTL6ls2CyqgqMMw,New Thanh Hoai,3
9XXv_yquve0tqUxuYvpjUQ,The Park,1
9XuuhRB-hPYmmXkaQ1A8wg,Amanda’s Restaurant,5
9XvrjgkZpw1jCafpNIOMeA,Sugar Factory,3
9Y0Dww-5gpHFs8rPp9ruXQ,Adoro Lei,5
9Y3o2f8VKfoYYJCXFqshhA,Sugar Factory,3
9Y46CIkXi-homoplnEFtqA,STK Rooftop,3
9Y5F5pJ4-0ljfmQVp1Y6yQ,Wafels & Dinges,5
9Y8nPrPcLfgh0RPVXFW9gA,Very Fresh Noodles,5
9YAkoVYdf3aHjMWHFxGNXQ,Malatesta Trattoria,4
9YDvH-4FughEdBYZufmc9Q,Takashi,1
9YMz4NZ9PGjGvcuP7d5awQ,Turning Point of Hoboken,1
9YU1gjQO-0dbKRsKBiSjmQ,Los Tacos No.1,5
9YW5Yu-9kqWH0lcoxuQZIQ,Sugar Factory,1
9YZoP5rWo5TjWmLVglEWGw,The Park,2
9Y_Fw9hY-0IbDC0Cdk6Ybw,Anthony David’s,5
9YaZLNfF9-TDQ76j1D8yCA,10th & Willow Bar & Grill,4
9YaZLNfF9-TDQ76j1D8yCA,Bin 14,5
9YaZLNfF9-TDQ76j1D8yCA,Cafe Michelina,4
9YaZLNfF9-TDQ76j1D8yCA,Elysian Cafe,4
9YaZLNfF9-TDQ76j1D8yCA,Lola’s,4
9YaZLNfF9-TDQ76j1D8yCA,Turning Point of Hoboken,2
9Yg9Bp016WKqVCtSKlp1Qw,STK Downtown,2
9YgdOiWvVEZcWg1v0yaNsw,Napoli’s Brick Oven Pizza,5
9YhDzT8oMeNSLTq8D1P0Ow,Left Bank,5
9YhDzT8oMeNSLTq8D1P0Ow,Morimoto,5
9YsjdwopP34g-8tPu1MAOQ,Ainsworth Hoboken,3
9YvEX4ZLFuG_rPYwtEMAbw,Artichoke Basille’s Pizza & Bar,1
9YzG084nwcrksvHmakxczg,Decoy,5
9Z0R9cQb2YEwvnLN6V9q8g,STK Downtown,5
9Z0WAed-VQIyi392MPLTUQ,Ahri’s Kitchen,2
9Z4ZbJfzozY2CGW2vRCgtA,Employees Only,5
9Z9ad6sEpg_te-ST_RnHRw,The Lobster Place,5
9ZFOdE2txwc_lAnOO05zvg,Mikie Squared Bar & Grill,3
9ZFOdE2txwc_lAnOO05zvg,Pilsener Haus & Biergarten,5
9ZFoPFFBPlHwyWD5qEJ2Iw,Chart House,5
9ZJbWTwfEU9G10EZs9xjAg,Vito’s Italian Deli,4
9ZRljvTJSJM2g2Qo70KW7g,La Isla Restaurant,5
9ZT7Yx2LmuVzvs0XS6Yj0Q,Cafe Matt & Meera,5
9ZWXVPKVPqPON6CKGw-fsg,The Park,3
9ZbIYGoz-g-yRq1WCnD8EA,The Wild Son,5
9ZdPS3-Fz4_AlO6TgW2NLQ,Charrito’s,3
9ZdPS3-Fz4_AlO6TgW2NLQ,Morimoto,4
9ZdPS3-Fz4_AlO6TgW2NLQ,Rumba’s Cafe,5
9ZdPS3-Fz4_AlO6TgW2NLQ,Schnackenberg’s Luncheonette,2
9ZdPS3-Fz4_AlO6TgW2NLQ,bwè kafe,4
9ZdPS3-Fz4_AlO6TgW2NLQ,honeygrow,3
9ZhreC_Ggm-5kaBbQuLukQ,Artichoke Basille’s Pizza & Bar,4
9Zj_ZPZxBVc15Eefh2DZzA,GP’s Restaurant,4
9ZmZmuRRtyOkY6sf9Vu1Ww,The Butcher’s Daughter,4
9ZmkvS7DkTKGKYYhk_gYxw,Artichoke Basille’s Pizza & Bar,1
9Znl0mPcUnnbOrMJuKB2kg,EN Japanese Brasserie,5
9_3GwDsvgswKTGSrIRirSw,EN Japanese Brasserie,1
9_8VyjobR-ZJXqR3FoNYxQ,Amanda’s Restaurant,4
9_8VyjobR-ZJXqR3FoNYxQ,Anthony David’s,5
9_OSfaNalVrCJv5j5B88Fw,Catch,5
9_UYDBOLXm9zAWCbii7SGQ,Tony Boloney’s,1
9_WxCBPsl1_LSGiZohLteg,The Spotted Pig,5
9_hxECoqGx06Xq-6wWFzCA,Chart House,4
9_hxECoqGx06Xq-6wWFzCA,New Thanh Hoai,4
9_mVwB-GWck9BPybKZhzXg,EN Japanese Brasserie,3
9_mVwB-GWck9BPybKZhzXg,Perry St,2
9_sOqLIfoHtb1EMKFNVOqA,Bang Cookies,5
9a775S8aLOWLYTVl8qMxtQ,Noodlefan,1
9a9GUa-lHjqeUSCFsW1feQ,Pilsener Haus & Biergarten,1
9aH-wpNm7i7dMRHHheR2nQ,The Park,4
9aH-wpNm7i7dMRHHheR2nQ,The Spotted Pig,3
9aJ5-xAvvSvm8A0OHh5naw,Green Pear Cafe,5
9aJ5-xAvvSvm8A0OHh5naw,Simply Juiced,5
9aKIBxI-ZqK0vuf99owvnA,Fox and Crow,4
9aVD_D6HFtKnDweGQBRULQ,Hudson Clearwater,5
9aWWuZ0WSJz3xdXiZ9De0Q,La Isla Restaurant,4
9ameGf9YlpSbUMc23eQWWA,Los Tacos No.1,5
9bC63gzmb7HVo8Ri5sLrAw,Urban Coalhouse Pizza + Bar,3
9bGE-jf20k-8t3mI0n91Mw,Morimoto,5
9bJdhbXv7pPS4BFvGT3nCQ,Dozzino,5
9bSaxQTQyP8XkAWVflR_UA,Dark Side of the Moo Cafe,1
9bSaxQTQyP8XkAWVflR_UA,Leo’s Grandevous,1
9bSaxQTQyP8XkAWVflR_UA,Margherita’s Pizzeria,2
9bSaxQTQyP8XkAWVflR_UA,Stingray Lounge,5
9blBDVai2D8w-mED2VvwLw,Mamoun’s Falafel Restaurant,5
9bq_LbczJ594BZIGDiqcKg,Serafina Meatpacking,4
9bq_LbczJ594BZIGDiqcKg,Sugar Factory,1
9bq_LbczJ594BZIGDiqcKg,The Park,3
9bx9zWbwz4hrvRIsz8M_Sg,Blue Eyes Restaurant,4
9c2HgDIMYj6Pn67S4FTLtg,East LA,1
9c2HgDIMYj6Pn67S4FTLtg,Lo-Fatt-Chow,5
9c4k9R3ZMymYgca8w-42ZA,Decoy,4
9c4k9R3ZMymYgca8w-42ZA,Untitled,4
9cEGvf4YRBxRwxdJBIjS6Q,Wafels & Dinges,5
9cElTTKSSSRy422opJrghQ,Sugar Factory,4
9cMbZVYRvaXNVbhvE883nA,STK Downtown,2
9cNZ8RiN3vdpRNtgTCijKQ,Flip Sigi,4
9cNws-7mnmfxASvsbDbbCQ,EN Japanese Brasserie,4
9cbhSuJaEkMN0dI-4Uvx6g,Fig & Olive,4
9cf3dG4AQ7Wy3O4lwAJDDA,Morimoto,5
9chlaND_XpNu2g0f7zlNkw,Black Bear Bar & Grill,3
9chlaND_XpNu2g0f7zlNkw,Mamoun’s Falafel Restaurant,5
9chlaND_XpNu2g0f7zlNkw,Wicked Wolf Tavern,4
9ckLvax3qnat6MkwP_H4Dg,The Park,2
9cwPnEnwDlbU4sBWThf8CA,The Lobster Place,4
9d0m1VBxmeJGxZi7y-70WA,Artichoke Basille’s Pizza & Bar,4
9d0m1VBxmeJGxZi7y-70WA,Catch,4
9d0m1VBxmeJGxZi7y-70WA,Fig & Olive,4
9d0m1VBxmeJGxZi7y-70WA,Los Tacos No.1,4
9d0m1VBxmeJGxZi7y-70WA,Morimoto,4
9d0m1VBxmeJGxZi7y-70WA,Perry St,5
9d0m1VBxmeJGxZi7y-70WA,STK Downtown,4
9d0m1VBxmeJGxZi7y-70WA,Satay Malaysian Cuisine,4
9d0m1VBxmeJGxZi7y-70WA,The Lobster Place,4
9d0m1VBxmeJGxZi7y-70WA,The Park,4
9d0m1VBxmeJGxZi7y-70WA,The Spotted Pig,4
9d0m1VBxmeJGxZi7y-70WA,Wafels & Dinges,4
9d1E9BykpCn8IEyXfz3QIQ,The Wild Son,4
9d1E9BykpCn8IEyXfz3QIQ,Very Fresh Noodles,5
9d3vnZwmEOiDAuFIG-j0QQ,Churrasquiera Europa,3
9d3vnZwmEOiDAuFIG-j0QQ,New Thanh Hoai,3
9d3vnZwmEOiDAuFIG-j0QQ,White Star Bar,5
9d8QwsVudUeKbUiTpIn2TA,Bubby’s High Line,3
9dAt3UUqgievqfNmtedg8g,Very Fresh Noodles,5
9dB9beEDaLM7aNHPguKtew,B.Good,3
9dB9beEDaLM7aNHPguKtew,Tony Boloney’s,4
9dRrlnCtQt-O83VKCnR1Sg,Catch,4
9dZAxON-tq0i7sRCSjDYCA,The Brass Rail,4
9dcQXS1UaU0pJbbCeTPCeA,Dark Side of the Moo Cafe,5
9dpIup20pFJWtRVB8fa9Lg,Ali Baba,5
9dtHrH6xut5LzP2SmJYKeQ,Valbella,4
9duGHyXeY_FSe403LxmZzA,Wallse,3
9e4DCz5bvfSkTXsuBKrm2w,The Cheesecake Factory,3
9e6cLZeONoPa-_gKME0-6Q,Black Bear Bar & Grill,4
9e6cLZeONoPa-_gKME0-6Q,Charrito’s,4
9e6cLZeONoPa-_gKME0-6Q,Hoboken Turtle Club,5
9e6cLZeONoPa-_gKME0-6Q,Pilsener Haus & Biergarten,5
9e6cLZeONoPa-_gKME0-6Q,The Hamilton Inn,4
9eGe5dOFCzvoJ-Op-ZjdsA,Leo’s Grandevous,2
9eGe5dOFCzvoJ-Op-ZjdsA,Sushi Lounge,5
9eHcoy8VhS5diBQ03Z5Rzg,Fig & Olive,4
9eJonfvvSaTkc0YAVaOdfQ,Catch,4
9eJonfvvSaTkc0YAVaOdfQ,La Isla Restaurant - Uptown,2
9eJonfvvSaTkc0YAVaOdfQ,STK Downtown,4
9eLioiDfm6gYfkYMUlUQSg,EN Japanese Brasserie,4
9eTFjq55jycnfI8Of_vzGA,Bin 14,3
9ebt6z-NKHiDVt0f4zPVdw,Illuzion,2
9ekA4tKyDdgnElh4pLZtyQ,Village Pourhouse,3
9eugrxoUCYlzF7jYeKka-w,Takashi,4
9eyN1N6cXO7FKaZAzQCDKA,Cucharamama,4
9eyN1N6cXO7FKaZAzQCDKA,Grimaldi’s,4
9eyN1N6cXO7FKaZAzQCDKA,Pilsener Haus & Biergarten,4
9eyN1N6cXO7FKaZAzQCDKA,Prime Food Market,4
9eyN1N6cXO7FKaZAzQCDKA,The Hamilton Inn,4
9f-NyUOBZNWD4cpoGEZgpQ,Perry St,5
9f7Ow9OgpWDgW0W9pPnexA,Sorellina,5
9fCOk7YElvoZkCsGzmZHjg,Mémé Mediterranean,2
9fEmvQSi6z5A_im_1Nqb6g,The Park,1
9fKV6Cl6yIiMmstL_mZrGw,Del Posto,5
9fKV6Cl6yIiMmstL_mZrGw,Wafels & Dinges,2
9fTmYxEBMCbziHX7By3cRw,Amanda’s Restaurant,4
9fTmYxEBMCbziHX7By3cRw,Anthony David’s,4
9fTmYxEBMCbziHX7By3cRw,Augustino’s,5
9fTmYxEBMCbziHX7By3cRw,Del Posto,5
9fTmYxEBMCbziHX7By3cRw,Hi-So Thai,4
9fTmYxEBMCbziHX7By3cRw,La Isla Restaurant,4
9fTmYxEBMCbziHX7By3cRw,Robongi,5
9fTmYxEBMCbziHX7By3cRw,Sri Thai Thai Restaurant,2
9fTmYxEBMCbziHX7By3cRw,T Thai,4
9fTmYxEBMCbziHX7By3cRw,Tutta Pesca,5
9fTmYxEBMCbziHX7By3cRw,Zafra Kitchen,4
9fZBuoxUHB-HkLRMEXK0ig,Ainsworth Hoboken,2
9fegk7NEZA1ZXkyzdK-jgA,Sorellina,5
9ffaARDbwmd6QmbzSl5ULg,Gogi Grill - Hoboken,5
9fihTYSF8Puk0nt8-7U0WA,Los Tacos No.1,4
9fpvgiFJJRHTJFBSxZD1ow,Entwine,4
9fpvgiFJJRHTJFBSxZD1ow,The Ear Inn,4
9fpvgiFJJRHTJFBSxZD1ow,Union Bar & Kitchen,1
9fysS2MW7J5SvB9MZ7p6dg,Adoro Lei,3
9fysS2MW7J5SvB9MZ7p6dg,Dig Inn,3
9fysS2MW7J5SvB9MZ7p6dg,Flip Sigi,4
9fysS2MW7J5SvB9MZ7p6dg,Hudson Hound,3
9fysS2MW7J5SvB9MZ7p6dg,Los Tacos No.1,4
9fysS2MW7J5SvB9MZ7p6dg,Mémé Mediterranean,5
9fysS2MW7J5SvB9MZ7p6dg,Oscar’s Place,3
9fysS2MW7J5SvB9MZ7p6dg,Pilsener Haus & Biergarten,4
9fysS2MW7J5SvB9MZ7p6dg,The Ear Inn,3
9fysS2MW7J5SvB9MZ7p6dg,The Spotted Pig,3
9fysS2MW7J5SvB9MZ7p6dg,The Wild Son,3
9fysS2MW7J5SvB9MZ7p6dg,Union Bar & Kitchen,4
9fysS2MW7J5SvB9MZ7p6dg,Very Fresh Noodles,4
9fysS2MW7J5SvB9MZ7p6dg,Westville Hudson,4
9gFfwY1nVggpD9Y9PjlEgA,Takashi,5
9gH2guz9hfCyscca7oc4-Q,Carpe Diem Pub & Restaurant,1
9gPEykRlpj7yOPScJjlMeA,Arthurs,3
9gPEykRlpj7yOPScJjlMeA,Benny Tudino’s Pizzeria,3
9gPVuQl_dI1CGgt-H5c2GA,Barbuto,5
9ggWO9LFU2YhCUnuWaYV7w,Malatesta Trattoria,4
9ggWO9LFU2YhCUnuWaYV7w,The Spotted Pig,5
9gvTHyBvPttT4G26BsQ04A,Arthurs,4
9gyRHrgcdWG10fJJnQHqRg,The Lobster Place,5
9h9kx3waE_8Pmonm_relkw,Chicken Factory,4
9h9kx3waE_8Pmonm_relkw,Illuzion,3
9h9kx3waE_8Pmonm_relkw,Pilsener Haus & Biergarten,4
9h9kx3waE_8Pmonm_relkw,Robongi,2
9h9kx3waE_8Pmonm_relkw,Wafels & Dinges,3
9h9kx3waE_8Pmonm_relkw,Wicked Wolf Tavern,3
9h9kx3waE_8Pmonm_relkw,Zack’s Oak Bar & Restaurant,2
9hB62C-jfKYauLHcC7AZeQ,The Park,1
9hGXcyA7qL-k0Ub2XHOdyQ,Chart House,4
9hGXcyA7qL-k0Ub2XHOdyQ,Los Tacos No.1,4
9hHd1NBD7Pw6hYePv_e_AA,Artichoke Basille’s Pizza & Bar,4
9hHd1NBD7Pw6hYePv_e_AA,Bagatelle - NY,4
9hHd1NBD7Pw6hYePv_e_AA,Barbuto,4
9hHd1NBD7Pw6hYePv_e_AA,Bubby’s High Line,3
9hHd1NBD7Pw6hYePv_e_AA,Catch,3
9hHd1NBD7Pw6hYePv_e_AA,Del Posto,3
9hHd1NBD7Pw6hYePv_e_AA,EN Japanese Brasserie,4
9hHd1NBD7Pw6hYePv_e_AA,Employees Only,3
9hHd1NBD7Pw6hYePv_e_AA,Fig & Olive,4
9hHd1NBD7Pw6hYePv_e_AA,Los Tacos No.1,5
9hHd1NBD7Pw6hYePv_e_AA,Malatesta Trattoria,4
9hHd1NBD7Pw6hYePv_e_AA,STK Downtown,4
9hHd1NBD7Pw6hYePv_e_AA,Takashi,4
9hHd1NBD7Pw6hYePv_e_AA,The Cuban Restaurant and Bar,3
9hHd1NBD7Pw6hYePv_e_AA,The Park,5
9hHd1NBD7Pw6hYePv_e_AA,The Spotted Pig,3
9hMlhlJhfSLeYmzg9TaZkA,Black Bear Bar & Grill,1
9hTGxlu2udgOcqj6QuBmfw,STK Downtown,1
9hVBN5ZPpUJ0amdP9i-6KQ,Artichoke Basille’s Pizza & Bar,4
9hiJjNLEucIKcvfTKOZqig,Wafels & Dinges,3
9hjWHLbn8vYabDvZMrGgyA,Chart House,5
9htWcmUvGiak6n-dbhU_ew,Catch,4
9htWcmUvGiak6n-dbhU_ew,EN Japanese Brasserie,5
9htWcmUvGiak6n-dbhU_ew,The Lobster Place,4
9i32KbDtuSrz2Ll34zkvsA,EN Japanese Brasserie,5
9i3wBdq5Q3uRcaDw9ISb4g,Biggie’s,4
9i3wBdq5Q3uRcaDw9ISb4g,Fiore Deli of Hoboken,4
9i50g_d3EH6IQjcFvPOk4g,Ahri’s Kitchen,3
9i50g_d3EH6IQjcFvPOk4g,Gogi Grill - Hoboken,5
9i50g_d3EH6IQjcFvPOk4g,The Cliff,5
9i50g_d3EH6IQjcFvPOk4g,White Star Bar,5
9i73snclKZKpBO6sLq_ghA,Los Tacos No.1,5
9iDSbYwl27kXhGGaSumMmQ,The Spotted Pig,4
9iMSyvkB3mks80LcDppvcA,Choc O Pain,5
9iQLkbMnwdt0W5NPVGNPow,Del Posto,3
9iQLkbMnwdt0W5NPVGNPow,Fig & Olive,5
9iWcO7kuBao8gFeMfYGOPQ,Chart House,4
9iYzj330KQ5d0b8cBJDqFg,Chart House,5
9iftfZ5-awEzaE4zjo13SQ,Dozzino,5
9iftfZ5-awEzaE4zjo13SQ,Village Pourhouse,3
9ih7iI7qav_v0TpJVmf_wQ,Morimoto,1
9imUwT7StK830V96f-rXbQ,The Spotted Pig,3
9io3v90r43F-QfmX1puaHw,Turning Point of Hoboken,2
9isPs7VGJ5O_jfi6Ru-ibg,Takashi,5
9iusZxNAYenzTO4YQve-Rg,Johnny Pepperoni,4
9iyQ0Vnb7l0kUGtnQ9jPSg,El Rinkoncito Peruano,5
9iyQ0Vnb7l0kUGtnQ9jPSg,Tony Boloney’s,5
9j7HGyKGPpSPUNpXtAT9dA,Hudson Hound,3
9j7HGyKGPpSPUNpXtAT9dA,JeJu Noodle Bar,3
9j7HGyKGPpSPUNpXtAT9dA,Morimoto,5
9j7HGyKGPpSPUNpXtAT9dA,Oscar’s Place,5
9j7HGyKGPpSPUNpXtAT9dA,The Butcher’s Daughter,4
9j7HGyKGPpSPUNpXtAT9dA,The Standard Grill,4
9j7HGyKGPpSPUNpXtAT9dA,Union Bar & Kitchen,5
9jIXAKno6YGBKwVzGyARGA,Bubby’s High Line,4
9jIXAKno6YGBKwVzGyARGA,Fig & Olive,4
9jIXAKno6YGBKwVzGyARGA,Los Tacos No.1,4
9jIXAKno6YGBKwVzGyARGA,Oscar’s Place,5
9jIXAKno6YGBKwVzGyARGA,The Lobster Place,5
9jIXAKno6YGBKwVzGyARGA,The Wild Son,5
9jIXAKno6YGBKwVzGyARGA,Very Fresh Noodles,4
9jQV1LR51gO4ugQN9-8u6w,10th & Willow Bar & Grill,1
9jQV1LR51gO4ugQN9-8u6w,Chart House,5
9jUv7f82PQpSOVfvd09CRg,Halifax,2
9jo35SP-pP9Ce-KjXTrcNA,The Spotted Pig,1
9k0hKjqL0bM40APYaNjNyw,Sugar Factory,4
9k0hKjqL0bM40APYaNjNyw,The Lobster Place,5
9k67M785FizZNiyYHIBcdQ,Los Tacos No.1,5
9k67M785FizZNiyYHIBcdQ,The Park,2
9kA4e_jdW6-pZesw0yBL1g,Takashi,5
9kJOp4SlFjB-seYMLcpDiQ,La Casa,5
9kJw0gyQw15L-gFrVOOf9A,Employees Only,2
9kpmhzdr7GuqzD2Sjpabkg,Anthony David’s,2
9kyLO9pw68nmV5G6feE3rg,La Isla Restaurant,5
9kyLO9pw68nmV5G6feE3rg,Mamoun’s Falafel Restaurant,3
9kz25sQtzWZt4Vf1pj3_IA,Chart House,5
9l9mcmchVKhZ1e4rnVhdIA,Catch,3
9lFPvV49GzySTyRS9g04tg,Los Tacos No.1,4
9lH5jtLGRa2h16B2ijkjzA,Cucharamama,5
9lJgPz6kZQrOYmnF7tCqdw,Wafels & Dinges,5
9lKfnP9IcvbqTxMSO4dxPA,The Spotted Pig,5
9lLH8iesEVR2Pa6T8D-B5w,Los Tacos No.1,5
9l_Q1IfQW_GyishFRO-mHA,Casa La Femme,4
9loZgmrgO9WWtsqS9kaneQ,Morimoto,1
9m28gxASpwioaWTwPukOMg,Biggie’s,3
9m28gxASpwioaWTwPukOMg,Flatbread Grill,2
9m6izwyn3bL-05_OiIcCfw,Del Posto,4
9m6izwyn3bL-05_OiIcCfw,Fig & Olive,4
9m6izwyn3bL-05_OiIcCfw,Mémé Mediterranean,4
9m6izwyn3bL-05_OiIcCfw,Perry St,2
9mMc4b_tIYTp67RwILUDoQ,Bubby’s High Line,5
9mSty4rG7bS0r6lZPAe2Sg,The Hamilton Inn,5
9mgNxHtaMm0HiTjqsAhUtA,Hudson Hound,5
9miLjpHUQ-8NqW7zXoRjkQ,Dark Side of the Moo Cafe,5
9miLjpHUQ-8NqW7zXoRjkQ,Houlihan’s,4
9miLjpHUQ-8NqW7zXoRjkQ,Mamoun’s Falafel Restaurant,5
9miLjpHUQ-8NqW7zXoRjkQ,Wicked Wolf Tavern,4
9mzx-GtfSHKKkVe1ThXyYw,Artichoke Basille’s Pizza & Bar,1
9n29f7a-VVveAuUemUBlnw,Employees Only,5
9n4oUXB3usfboMzVQnx9ng,Morimoto,4
9nJhuKBB3m0lvPAcT6sL2w,Morimoto,5
9nKY9AfhucGBIIKT9lKaAQ,Perry St,4
9nUrwC8S5-NGN1tgocquYA,Mamoun’s Falafel Restaurant,5
9nVPb_ePNqmw_VOhLVcDig,El Sabroso,2
9nVPb_ePNqmw_VOhLVcDig,Houlihan’s,5
9njwaFS6FrNEeftauyiMAg,Del Posto,3
9nmv_yLvXGYI8biBnAIevg,Turning Point of Hoboken,4
9nwnmT-N2JaBNum6LDgMWQ,Decoy,5
9nxwu3zlZmrqC0cOdDlamQ,STK Downtown,5
9o-1QJAtHl7K5sJrahcNKQ,Leo’s Grandevous,5
9o-1QJAtHl7K5sJrahcNKQ,Panello,5
9o-6a2i7VVEQ75gOKv2btA,Hudson Hound,4
9o-baTbpQI0FsdYsrp0OcQ,Onieals,2
9o-baTbpQI0FsdYsrp0OcQ,Vito’s Italian Deli,2
9o1Sth2WgxKPSKrrz16keg,Black Bear Bar & Grill,4
9o3hRjZMpa0BEwgnOZr25g,Sugar Factory,2
